	3023487.500000	3428187.500000	2341.726318	45.075798	437400640.000000
	3023462.500000	3428187.500000	2316.726318	44.853855	437401248.000000
	3023437.500000	3428187.500000	2291.726318	44.462132	437401888.000000
	3023412.500000	3428187.500000	2266.726318	44.137589	437402496.000000
	3023387.500000	3428187.500000	2241.726318	44.052986	437510016.000000
	3023362.500000	3428187.500000	2216.726318	44.026020	437979360.000000
	3023337.500000	3428187.500000	2191.726318	44.026020	437980000.000000
	3023312.500000	3428187.500000	2166.726318	44.026020	437980640.000000
	3023287.500000	3428187.500000	2141.726318	44.026020	442708128.000000
	3024162.500000	3427337.500000	3573.830811	48.045712	434594368.000000
	3024162.500000	3427362.500000	3548.830811	48.040230	434598112.000000
	3024137.500000	3427387.500000	3513.475586	48.040230	434718752.000000
	3024112.500000	3427412.500000	3478.120361	48.040230	434726880.000000
	3024112.500000	3427437.500000	3453.120361	48.040230	434731264.000000
	3024112.500000	3427462.500000	3428.120361	48.040230	434731872.000000
	3024087.500000	3427487.500000	3392.765137	48.021046	434733120.000000
	3024062.500000	3427512.500000	3357.409912	47.711094	434736256.000000
	3024062.500000	3427537.500000	3332.409912	47.348358	434748128.000000
	3024062.500000	3427562.500000	3307.409912	47.311779	434760000.000000
	3024037.500000	3427587.500000	3272.054688	47.311779	434765632.000000
	3024012.500000	3427612.500000	3236.699463	47.311779	434767488.000000
	3023987.500000	3427637.500000	3201.344238	47.311779	434953120.000000
	3023987.500000	3427662.500000	3176.344238	47.311779	434957504.000000
	3023987.500000	3427687.500000	3151.344238	47.311779	434960640.000000
	3023987.500000	3427712.500000	3126.344238	47.311779	434973120.000000
	3023987.500000	3427737.500000	3101.344238	47.311779	435010624.000000
	3023987.500000	3427762.500000	3076.344238	47.311779	435011264.000000
	3023987.500000	3427787.500000	3051.344238	47.311779	435025632.000000
	3023962.500000	3427812.500000	3015.989014	47.311779	435035008.000000
	3023937.500000	3427837.500000	2980.633789	47.311779	435036864.000000
	3023937.500000	3427862.500000	2955.633789	47.311779	435332512.000000
	3023912.500000	3427887.500000	2920.278564	47.311779	435335008.000000
	3023887.500000	3427912.500000	2884.923340	47.311779	435354368.000000
	3023862.500000	3427937.500000	2849.568115	47.311779	435403136.000000
	3023837.500000	3427962.500000	2814.212891	47.311779	435420000.000000
	3023837.500000	3427987.500000	2789.212891	47.311779	435446240.000000
	3023812.500000	3428012.500000	2753.857666	47.311779	435453120.000000
	3023812.500000	3428037.500000	2728.857666	47.311779	435458752.000000
	3023787.500000	3428062.500000	2693.502441	47.311779	435480000.000000
	3023762.500000	3428087.500000	2658.147217	47.311779	436981888.000000
	3024312.500000	3427037.500000	3950.606934	49.533043	418776864.000000
	3024287.500000	3427062.500000	3915.251709	49.412437	418778112.000000
	3024287.500000	3427087.500000	3890.251709	49.233299	418780000.000000
	3024287.500000	3427112.500000	3865.251709	49.104641	418783744.000000
	3024287.500000	3427137.500000	3840.251709	49.057564	418788128.000000
	3024262.500000	3427137.500000	3815.251709	49.040001	418788736.000000
	3024237.500000	3427162.500000	3779.896484	48.916908	418789376.000000
	3024212.500000	3427187.500000	3744.541260	48.498512	418790016.000000
	3024187.500000	3427212.500000	3709.186035	48.148907	418838112.000000
	3024187.500000	3427237.500000	3684.186035	48.059902	418912512.000000
	3024187.500000	3427262.500000	3659.186035	48.059902	418925632.000000
	3024187.500000	3427287.500000	3634.186035	48.059902	418932512.000000
	3024162.500000	3427312.500000	3598.830811	48.059902	418933760.000000
	3024162.500000	3427337.500000	3573.830811	48.045712	434594368.000000
	3024312.500000	3427012.500000	3975.606934	49.533043	305903744.000000
	3024312.500000	3427037.500000	3950.606934	49.533043	418776864.000000
	3024412.500000	3426312.500000	4843.805664	53.350842	303978752.000000
	3024412.500000	3426337.500000	4818.805664	53.350842	304007488.000000
	3024412.500000	3426362.500000	4793.805664	53.350842	304024992.000000
	3024412.500000	3426387.500000	4768.805664	53.350842	304025632.000000
	3024412.500000	3426412.500000	4743.805664	53.350842	304031872.000000
	3024412.500000	3426437.500000	4718.805664	53.350842	304043744.000000
	3024437.500000	3426462.500000	4683.450195	53.350842	304062496.000000
	3024437.500000	3426487.500000	4658.450195	53.269409	304078752.000000
	3024437.500000	3426512.500000	4633.450195	53.259724	304085632.000000
	3024462.500000	3426537.500000	4598.094727	53.153152	304088128.000000
	3024462.500000	3426562.500000	4573.094727	52.953033	304095008.000000
	3024462.500000	3426587.500000	4548.094727	52.739574	304106880.000000
	3024462.500000	3426612.500000	4523.094727	52.514595	304109376.000000
	3024487.500000	3426637.500000	4487.739258	52.128139	304129376.000000
	3024487.500000	3426662.500000	4462.739258	51.785221	304130624.000000
	3024487.500000	3426687.500000	4437.739258	51.381580	304131264.000000
	3024487.500000	3426712.500000	4412.739258	51.026009	304142496.000000
	3024487.500000	3426737.500000	4387.739258	51.026009	304143136.000000
	3024487.500000	3426762.500000	4362.739258	51.026009	304149376.000000
	3024487.500000	3426787.500000	4337.739258	51.026009	304150016.000000
	3024512.500000	3426812.500000	4302.383789	51.026009	304293760.000000
	3024512.500000	3426837.500000	4277.383789	51.026009	304294368.000000
	3024512.500000	3426862.500000	4252.383789	51.026009	304446880.000000
	3024512.500000	3426887.500000	4227.383789	51.026009	304449376.000000
	3024487.500000	3426912.500000	4192.028320	51.026009	304484384.000000
	3024462.500000	3426937.500000	4156.672852	51.026009	304484992.000000
	3024437.500000	3426962.500000	4121.317383	50.901176	304485632.000000
	3024412.500000	3426987.500000	4085.962158	50.495117	304486240.000000
	3024387.500000	3427012.500000	4050.606934	50.092350	304489376.000000
	3024362.500000	3427012.500000	4025.606934	49.826298	304489984.000000
	3024337.500000	3427012.500000	4000.606934	49.544930	304494368.000000
	3024312.500000	3427012.500000	3975.606934	49.533043	305903744.000000
	3023737.500000	3425687.500000	5880.204102	56.787697	300015616.000000
	3023762.500000	3425712.500000	5844.848633	56.787697	300045632.000000
	3023787.500000	3425712.500000	5819.848633	56.787697	300501248.000000
	3023812.500000	3425737.500000	5784.493164	56.787697	300548128.000000
	3023837.500000	3425762.500000	5749.137695	56.787697	300569984.000000
	3023862.500000	3425787.500000	5713.782227	56.787697	300576256.000000
	3023887.500000	3425812.500000	5678.426758	56.505322	300583744.000000
	3023912.500000	3425837.500000	5643.071289	56.388531	300604992.000000
	3023937.500000	3425837.500000	5618.071289	56.388531	300676256.000000
	3023962.500000	3425862.500000	5582.715820	56.388531	300678112.000000
	3023987.500000	3425887.500000	5547.360352	56.182129	300683136.000000
	3024012.500000	3425887.500000	5522.360352	55.702549	300686880.000000
	3024037.500000	3425912.500000	5487.004883	55.165230	300748736.000000
	3024062.500000	3425937.500000	5451.649414	55.029999	300798112.000000
	3024087.500000	3425937.500000	5426.649414	55.008827	300876256.000000
	3024112.500000	3425962.500000	5391.293945	54.884785	300878112.000000
	3024137.500000	3425962.500000	5366.293945	54.578163	300879360.000000
	3024162.500000	3425962.500000	5341.293945	54.333370	300896864.000000
	3024187.500000	3425987.500000	5305.938477	54.202957	300936864.000000
	3024212.500000	3425987.500000	5280.938477	54.069740	300946240.000000
	3024237.500000	3425987.500000	5255.938477	53.878193	300952512.000000
	3024262.500000	3426012.500000	5220.583008	53.534477	300954368.000000
	3024287.500000	3426012.500000	5195.583008	53.393623	301364992.000000
	3024287.500000	3426037.500000	5170.583008	53.350842	301368128.000000
	3024287.500000	3426062.500000	5145.583008	53.350842	301373120.000000
	3024312.500000	3426087.500000	5110.227539	53.350842	301433760.000000
	3024312.500000	3426112.500000	5085.227539	53.350842	301435616.000000
	3024337.500000	3426137.500000	5049.872070	53.350842	301451872.000000
	3024362.500000	3426162.500000	5014.516602	53.350842	301636256.000000
	3024362.500000	3426187.500000	4989.516602	53.350842	301724992.000000
	3024387.500000	3426212.500000	4954.161133	53.350842	301758112.000000
	3024387.500000	3426237.500000	4929.161133	53.350842	301760000.000000
	3024387.500000	3426262.500000	4904.161133	53.350842	301773760.000000
	3024387.500000	3426287.500000	4879.161133	53.350842	301784992.000000
	3024412.500000	3426312.500000	4843.805664	53.350842	303978752.000000
	3021737.500000	3425187.500000	8108.024414	63.229115	294338752.000000
	3021762.500000	3425162.500000	8072.668945	63.215317	294426880.000000
	3021787.500000	3425162.500000	8047.668945	63.097298	294427488.000000
	3021812.500000	3425162.500000	8022.668945	63.097298	294533120.000000
	3021837.500000	3425187.500000	7987.313477	63.097298	294778752.000000
	3021862.500000	3425212.500000	7951.958008	63.097298	294806240.000000
	3021887.500000	3425237.500000	7916.602539	63.097298	294896256.000000
	3021912.500000	3425262.500000	7881.247070	63.057285	294897504.000000
	3021937.500000	3425262.500000	7856.247070	62.868843	294900000.000000
	3021962.500000	3425262.500000	7831.247070	62.631748	294911264.000000
	3021987.500000	3425287.500000	7795.891602	62.425819	295236864.000000
	3022012.500000	3425287.500000	7770.891602	62.396057	295264384.000000
	3022037.500000	3425287.500000	7745.891602	62.396057	295295008.000000
	3022062.500000	3425287.500000	7720.891602	62.382782	295350624.000000
	3022087.500000	3425287.500000	7695.891602	62.368740	295371264.000000
	3022112.500000	3425287.500000	7670.891602	62.289825	295395616.000000
	3022137.500000	3425287.500000	7645.891602	62.170952	295416864.000000
	3022162.500000	3425287.500000	7620.891602	62.010494	295442496.000000
	3022187.500000	3425287.500000	7595.891602	61.814152	295465632.000000
	3022212.500000	3425312.500000	7560.536133	61.477753	295518112.000000
	3022237.500000	3425312.500000	7535.536133	61.342484	295646880.000000
	3022262.500000	3425312.500000	7510.536133	61.342484	295651872.000000
	3022287.500000	3425312.500000	7485.536133	61.342484	295657504.000000
	3022312.500000	3425312.500000	7460.536133	61.342484	295696864.000000
	3022337.500000	3425312.500000	7435.536133	61.342484	295962496.000000
	3022362.500000	3425312.500000	7410.536133	61.342484	296034368.000000
	3022387.500000	3425312.500000	7385.536133	61.342484	296035008.000000
	3022412.500000	3425312.500000	7360.536133	61.093712	296066240.000000
	3022437.500000	3425312.500000	7335.536133	60.686317	296067488.000000
	3022462.500000	3425312.500000	7310.536133	60.392952	296069376.000000
	3022487.500000	3425312.500000	7285.536133	60.235012	296071872.000000
	3022512.500000	3425312.500000	7260.536133	60.235012	296072512.000000
	3022537.500000	3425312.500000	7235.536133	60.235012	296464384.000000
	3022562.500000	3425337.500000	7200.180664	60.235012	296478112.000000
	3022587.500000	3425337.500000	7175.180664	60.235012	296479360.000000
	3022612.500000	3425362.500000	7139.825195	60.235012	296562496.000000
	3022637.500000	3425387.500000	7104.469727	60.235012	296578112.000000
	3022662.500000	3425387.500000	7079.469727	60.235012	296578752.000000
	3022687.500000	3425387.500000	7054.469727	60.235012	297178752.000000
	3022712.500000	3425412.500000	7019.114258	60.235012	297223744.000000
	3022737.500000	3425437.500000	6983.758789	60.235012	297227488.000000
	3022762.500000	3425462.500000	6948.403320	60.235012	297376256.000000
	3022787.500000	3425462.500000	6923.403320	60.219185	297376864.000000
	3022812.500000	3425462.500000	6898.403320	60.146908	297377504.000000
	3022837.500000	3425462.500000	6873.403320	60.146908	297378112.000000
	3022862.500000	3425462.500000	6848.403320	60.146908	297378752.000000
	3022887.500000	3425487.500000	6813.047852	60.146908	297974368.000000
	3022912.500000	3425487.500000	6788.047852	60.146908	297985632.000000
	3022937.500000	3425512.500000	6752.692383	60.146908	298017504.000000
	3022962.500000	3425537.500000	6717.336914	60.087830	298018752.000000
	3022987.500000	3425562.500000	6681.981445	59.704144	298021248.000000
	3023012.500000	3425562.500000	6656.981445	59.427139	298032512.000000
	3023037.500000	3425562.500000	6631.981445	59.368523	298050624.000000
	3023062.500000	3425562.500000	6606.981445	59.139721	298106880.000000
	3023087.500000	3425562.500000	6581.981445	58.669765	298107488.000000
	3023112.500000	3425562.500000	6556.981445	58.313885	298123136.000000
	3023137.500000	3425562.500000	6531.981445	58.182144	298211264.000000
	3023162.500000	3425562.500000	6506.981445	58.124004	298212512.000000
	3023187.500000	3425562.500000	6481.981445	58.062626	298213120.000000
	3023212.500000	3425587.500000	6446.625977	58.062626	298277504.000000
	3023237.500000	3425587.500000	6421.625977	58.062626	298278752.000000
	3023262.500000	3425587.500000	6396.625977	58.062626	298538112.000000
	3023287.500000	3425612.500000	6361.270508	58.062626	298560000.000000
	3023312.500000	3425637.500000	6325.915039	58.062626	298686240.000000
	3023337.500000	3425637.500000	6300.915039	58.062626	298686880.000000
	3023362.500000	3425637.500000	6275.915039	58.062626	298695616.000000
	3023387.500000	3425637.500000	6250.915039	58.062626	298696864.000000
	3023412.500000	3425662.500000	6215.559570	58.062626	298743744.000000
	3023437.500000	3425662.500000	6190.559570	58.062626	298744384.000000
	3023462.500000	3425662.500000	6165.559570	58.062626	298960000.000000
	3023487.500000	3425662.500000	6140.559570	58.062626	299069376.000000
	3023512.500000	3425662.500000	6115.559570	57.830269	299070624.000000
	3023537.500000	3425662.500000	6090.559570	57.421795	299083744.000000
	3023562.500000	3425662.500000	6065.559570	56.973484	299085632.000000
	3023587.500000	3425662.500000	6040.559570	56.787697	299086240.000000
	3023612.500000	3425662.500000	6015.559570	56.787697	299151264.000000
	3023637.500000	3425662.500000	5990.559570	56.787697	299151872.000000
	3023662.500000	3425662.500000	5965.559570	56.787697	299204992.000000
	3023687.500000	3425662.500000	5940.559570	56.787697	299221248.000000
	3023712.500000	3425662.500000	5915.559570	56.787697	299266880.000000
	3023737.500000	3425687.500000	5880.204102	56.787697	300015616.000000
	3021437.500000	3425112.500000	8453.735352	65.040001	292405632.000000
	3021462.500000	3425112.500000	8428.735352	65.040001	292435008.000000
	3021487.500000	3425112.500000	8403.735352	65.040001	292438752.000000
	3021512.500000	3425112.500000	8378.735352	65.033974	292455616.000000
	3021537.500000	3425112.500000	8353.735352	64.929207	292460000.000000
	3021562.500000	3425137.500000	8318.379883	64.552483	292462496.000000
	3021587.500000	3425137.500000	8293.379883	64.205048	292483744.000000
	3021612.500000	3425137.500000	8268.379883	64.072647	292536864.000000
	3021612.500000	3425162.500000	8243.379883	64.042038	292916256.000000
	3021637.500000	3425162.500000	8218.379883	64.038116	292916864.000000
	3021662.500000	3425162.500000	8193.379883	63.922970	292918112.000000
	3021687.500000	3425162.500000	8168.379883	63.652615	292935008.000000
	3021712.500000	3425162.500000	8143.379883	63.384193	292951872.000000
	3021737.500000	3425187.500000	8108.024414	63.229115	294338752.000000
	3020912.500000	3424587.500000	9284.067383	68.905296	290649376.000000
	3020937.500000	3424612.500000	9248.711914	68.905296	290652512.000000
	3020962.500000	3424637.500000	9213.356445	68.899818	290653120.000000
	3020987.500000	3424662.500000	9178.000977	68.625626	290656256.000000
	3020987.500000	3424687.500000	9153.000977	68.441147	290658752.000000
	3021012.500000	3424712.500000	9117.645508	68.139320	290689984.000000
	3021012.500000	3424737.500000	9092.645508	67.857964	290703744.000000
	3021012.500000	3424762.500000	9067.645508	67.624870	290705632.000000
	3021037.500000	3424787.500000	9032.290039	67.280060	290729984.000000
	3021037.500000	3424812.500000	9007.290039	66.816933	290741888.000000
	3021037.500000	3424837.500000	8982.290039	66.659271	290789376.000000
	3021062.500000	3424862.500000	8946.934570	66.659271	290795008.000000
	3021087.500000	3424887.500000	8911.579102	66.659271	290881888.000000
	3021087.500000	3424912.500000	8886.579102	66.659271	291080640.000000
	3021112.500000	3424937.500000	8851.223633	66.659271	291088736.000000
	3021137.500000	3424937.500000	8826.223633	66.659271	291094368.000000
	3021162.500000	3424962.500000	8790.868164	66.659271	291206240.000000
	3021187.500000	3424987.500000	8755.512695	66.659271	291207488.000000
	3021212.500000	3425012.500000	8720.157227	66.335335	291209376.000000
	3021237.500000	3425037.500000	8684.801758	66.163979	291212512.000000
	3021262.500000	3425037.500000	8659.801758	66.091988	291231264.000000
	3021287.500000	3425037.500000	8634.801758	65.974396	291236864.000000
	3021312.500000	3425062.500000	8599.446289	65.663925	291402496.000000
	3021337.500000	3425087.500000	8564.090820	65.296799	291424384.000000
	3021362.500000	3425112.500000	8528.735352	65.062080	291484992.000000
	3021387.500000	3425112.500000	8503.735352	65.041069	291491264.000000
	3021412.500000	3425112.500000	8478.735352	65.040001	291495616.000000
	3021437.500000	3425112.500000	8453.735352	65.040001	292405632.000000
	3020887.500000	3424562.500000	9319.422852	68.905296	286237504.000000
	3020912.500000	3424587.500000	9284.067383	68.905296	290649376.000000
	3021062.500000	3424037.500000	9916.911133	69.276428	284858112.000000
	3021062.500000	3424062.500000	9891.911133	69.202873	284875616.000000
	3021062.500000	3424087.500000	9866.911133	69.162079	284888736.000000
	3021062.500000	3424112.500000	9841.911133	69.094231	284893120.000000
	3021062.500000	3424137.500000	9816.911133	69.064636	284896256.000000
	3021062.500000	3424162.500000	9791.911133	69.064636	284900000.000000
	3021037.500000	3424187.500000	9756.555664	69.064636	284951872.000000
	3021012.500000	3424212.500000	9721.200195	69.064636	285008736.000000
	3020987.500000	3424237.500000	9685.844727	69.057648	285013120.000000
	3020987.500000	3424262.500000	9660.844727	69.046005	285015008.000000
	3020987.500000	3424287.500000	9635.844727	69.040268	285018112.000000
	3020987.500000	3424312.500000	9610.844727	69.017838	285018752.000000
	3020987.500000	3424337.500000	9585.844727	68.936447	285049984.000000
	3020987.500000	3424362.500000	9560.844727	68.905296	285050624.000000
	3020962.500000	3424387.500000	9525.489258	68.905296	285056864.000000
	3020962.500000	3424412.500000	9500.489258	68.905296	285058112.000000
	3020962.500000	3424437.500000	9475.489258	68.905296	285059360.000000
	3020937.500000	3424462.500000	9440.133789	68.905296	285292512.000000
	3020912.500000	3424487.500000	9404.778320	68.905296	285296864.000000
	3020912.500000	3424512.500000	9379.778320	68.905296	285298112.000000
	3020887.500000	3424537.500000	9344.422852	68.905296	285438112.000000
	3020887.500000	3424562.500000	9319.422852	68.905296	286237504.000000
	3022737.500000	3422137.500000	12701.106445	84.477585	203822496.000000
	3022712.500000	3422162.500000	12665.750977	84.454033	203830000.000000
	3022687.500000	3422187.500000	12630.395508	84.061584	203838128.000000
	3022687.500000	3422212.500000	12605.395508	83.636902	203849376.000000
	3022687.500000	3422237.500000	12580.395508	83.530533	203855632.000000
	3022687.500000	3422262.500000	12555.395508	83.530533	203862496.000000
	3022687.500000	3422287.500000	12530.395508	83.530533	203872496.000000
	3022687.500000	3422312.500000	12505.395508	83.530533	204186256.000000
	3022687.500000	3422337.500000	12480.395508	83.530533	204510624.000000
	3022662.500000	3422362.500000	12445.040039	83.530533	204511248.000000
	3022662.500000	3422387.500000	12420.040039	83.495728	204588128.000000
	3022637.500000	3422412.500000	12384.684570	83.495728	204590624.000000
	3022637.500000	3422437.500000	12359.684570	83.495728	204591872.000000
	3022637.500000	3422462.500000	12334.684570	83.495728	204592496.000000
	3022612.500000	3422487.500000	12299.329102	83.495728	204776880.000000
	3022587.500000	3422512.500000	12263.973633	83.495728	204823120.000000
	3022562.500000	3422537.500000	12228.618164	83.495728	204847504.000000
	3022562.500000	3422562.500000	12203.618164	83.495728	205244368.000000
	3022537.500000	3422587.500000	12168.262695	83.495728	205258128.000000
	3022512.500000	3422612.500000	12132.907227	83.495728	205275008.000000
	3022487.500000	3422637.500000	12097.551758	83.439873	205276256.000000
	3022462.500000	3422662.500000	12062.196289	82.751389	205305632.000000
	3022462.500000	3422687.500000	12037.196289	82.305000	205308752.000000
	3022462.500000	3422712.500000	12012.196289	81.956177	205316880.000000
	3022437.500000	3422737.500000	11976.840820	81.525139	205386256.000000
	3022437.500000	3422762.500000	11951.840820	81.331993	205398752.000000
	3022412.500000	3422787.500000	11916.485352	81.132500	205413120.000000
	3022387.500000	3422812.500000	11881.129883	80.645111	205518752.000000
	3022362.500000	3422837.500000	11845.774414	79.901405	205530000.000000
	3022337.500000	3422862.500000	11810.418945	79.170021	205694368.000000
	3022337.500000	3422887.500000	11785.418945	79.107277	205786880.000000
	3022312.500000	3422912.500000	11750.063477	79.107277	206278128.000000
	3022287.500000	3422937.500000	11714.708008	79.107277	206392496.000000
	3022262.500000	3422962.500000	11679.352539	79.107277	206394368.000000
	3022237.500000	3422987.500000	11643.997070	79.107277	206429376.000000
	3022212.500000	3423012.500000	11608.641602	79.107277	206437504.000000
	3022187.500000	3423037.500000	11573.286133	79.107277	206968752.000000
	3022162.500000	3423062.500000	11537.930664	79.107277	207012496.000000
	3022137.500000	3423087.500000	11502.575195	79.107277	207124992.000000
	3022112.500000	3423112.500000	11467.219727	79.107277	207163120.000000
	3022087.500000	3423137.500000	11431.864258	79.107277	207163744.000000
	3022062.500000	3423162.500000	11396.508789	78.797340	207164992.000000
	3022037.500000	3423187.500000	11361.153320	78.134689	207216256.000000
	3022012.500000	3423212.500000	11325.797852	77.605339	207237504.000000
	3021987.500000	3423212.500000	11300.797852	77.475838	207266880.000000
	3021962.500000	3423237.500000	11265.442383	77.475838	207267504.000000
	3021962.500000	3423262.500000	11240.442383	77.341339	207269376.000000
	3021937.500000	3423287.500000	11205.086914	77.089775	207273744.000000
	3021912.500000	3423312.500000	11169.731445	76.810730	207274368.000000
	3021887.500000	3423337.500000	11134.375977	76.150681	207275008.000000
	3021862.500000	3423362.500000	11099.020508	75.522552	207296880.000000
	3021862.500000	3423387.500000	11074.020508	75.310402	207661248.000000
	3021837.500000	3423412.500000	11038.665039	75.234825	207936880.000000
	3021812.500000	3423412.500000	11013.665039	75.213326	207948752.000000
	3021787.500000	3423437.500000	10978.309570	75.139275	207949376.000000
	3021762.500000	3423462.500000	10942.954102	74.964935	207950000.000000
	3021737.500000	3423487.500000	10907.598633	74.640915	207950624.000000
	3021712.500000	3423512.500000	10872.243164	74.255386	208069376.000000
	3021687.500000	3423512.500000	10847.243164	74.124870	208160000.000000
	3021662.500000	3423512.500000	10822.243164	74.034744	208202496.000000
	3021637.500000	3423512.500000	10797.243164	74.030014	208210000.000000
	3021612.500000	3423512.500000	10772.243164	74.030014	208233744.000000
	3021587.500000	3423537.500000	10736.887695	74.030014	208591872.000000
	3021562.500000	3423537.500000	10711.887695	74.030014	208598128.000000
	3021537.500000	3423537.500000	10686.887695	74.030014	208601248.000000
	3021512.500000	3423537.500000	10661.887695	74.030014	208616256.000000
	3021487.500000	3423562.500000	10626.532227	74.030014	208621872.000000
	3021462.500000	3423562.500000	10601.532227	74.030014	208642496.000000
	3021437.500000	3423587.500000	10566.176758	74.030014	208741872.000000
	3021437.500000	3423612.500000	10541.176758	74.005486	208743120.000000
